image,budget,seed,strategy,tensor,density,sampling,color,scale,opacity,renderer,loss,optimizer,lr_schedule,refine,pyramid,config_label,psnr,ssim,ms_ssim,lpips,n_gaussians,init_seconds,fit_seconds,total_seconds
000000554838,512,0,aniso_flanking,central,hybrid,jittered_grid,local_mean,spacing,constant,additive,l1,adamw,cosine,prune_residual_add,single,strategy=aniso_flanking|tensor=central|density=hybrid|sampling=jittered_grid|color=local_mean|scale=spacing|renderer=additive|opacity=constant|loss=l1|optimizer=adamw|lr_schedule=cosine|refine=prune_residual_add|pyramid=single,-0.3055,0.34126,0.48638,,576,0.005164384841918945,0.1894972324371338,0.19481658935546875
000000554838,512,0,iso_blue_noise,central,variance,jittered_grid,local_mean,uniform,none,additive,charbonnier,adamw,none,prune_residual_add,single,strategy=iso_blue_noise|tensor=central|density=variance|sampling=jittered_grid|color=local_mean|scale=uniform|renderer=additive|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=single,-6.3592,0.23479,0.32123,,576,0.002753019332885742,0.15745997428894043,0.16028952598571777
000000554838,512,0,aniso_flanking,central,variance,wse,local_mean,uniform,none,normalized,l1,adamw,cosine,none,single,strategy=aniso_flanking|tensor=central|density=variance|sampling=wse|color=local_mean|scale=uniform|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=cosine|refine=none|pyramid=single,19.5328,0.58285,0.78041,,512,4.55285382270813,0.302720308303833,4.855723142623901
000000554838,512,0,iso_blue_noise,central,hybrid,wse,bilinear,uniform,constant,normalized,l1,adamw,cosine,residual_add,single,strategy=iso_blue_noise|tensor=central|density=hybrid|sampling=wse|color=bilinear|scale=uniform|renderer=normalized|opacity=constant|loss=l1|optimizer=adamw|lr_schedule=cosine|refine=residual_add|pyramid=single,18.4208,0.52643,0.72639,,576,2.337009906768799,0.19527411460876465,2.5324223041534424
000000554838,512,0,aniso_flanking,central,variance,density_random,local_mean,spacing,none,normalized,charbonnier,adam,cosine,residual_add,single,strategy=aniso_flanking|tensor=central|density=variance|sampling=density_random|color=local_mean|scale=spacing|renderer=normalized|opacity=none|loss=charbonnier|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=single,23.7652,0.76699,0.92285,,576,0.003601551055908203,0.20715808868408203,0.21087336540222168
000000554838,512,0,aniso_flanking,scharr,variance,jittered_grid,local_mean,uniform,none,additive,charbonnier,adam,cosine,none,pyramid,strategy=aniso_flanking|tensor=scharr|density=variance|sampling=jittered_grid|color=local_mean|scale=uniform|renderer=additive|opacity=none|loss=charbonnier|optimizer=adam|lr_schedule=cosine|refine=none|pyramid=pyramid,-15.5632,0.0224,0.02296,,512,0.0,0.5727412700653076,0.5727412700653076
000000554838,512,0,iso_blue_noise,central,hybrid,density_random,two_sided,uniform,none,additive,charbonnier,adamw,cosine,residual_add,single,strategy=iso_blue_noise|tensor=central|density=hybrid|sampling=density_random|color=two_sided|scale=uniform|renderer=additive|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=cosine|refine=residual_add|pyramid=single,-2.7097,0.18551,0.23574,,576,0.0037140846252441406,0.20270943641662598,0.20659303665161133
000000554838,512,0,aniso_flanking,central,structure,wse,bilinear,uniform,none,additive,charbonnier,adamw,cosine,none,pyramid,strategy=aniso_flanking|tensor=central|density=structure|sampling=wse|color=bilinear|scale=uniform|renderer=additive|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=cosine|refine=none|pyramid=pyramid,-14.4281,0.02787,0.03034,,512,0.0,5.455501556396484,5.455501556396484
000000554838,512,0,iso_blue_noise,central,structure,density_random,bilinear,uniform,constant,normalized,charbonnier,adam,none,residual_add,single,strategy=iso_blue_noise|tensor=central|density=structure|sampling=density_random|color=bilinear|scale=uniform|renderer=normalized|opacity=constant|loss=charbonnier|optimizer=adam|lr_schedule=none|refine=residual_add|pyramid=single,19.0708,0.53798,0.75593,,576,0.0029027462005615234,0.18406963348388672,0.18708586692810059
000000554838,512,0,aniso_flanking,central,variance,jittered_grid,local_mean,spacing,constant,normalized,charbonnier,adamw,none,none,pyramid,strategy=aniso_flanking|tensor=central|density=variance|sampling=jittered_grid|color=local_mean|scale=spacing|renderer=normalized|opacity=constant|loss=charbonnier|optimizer=adamw|lr_schedule=none|refine=none|pyramid=pyramid,20.6914,0.63536,0.84319,,512,0.0,0.32285046577453613,0.32285046577453613
000000554838,512,0,aniso_flanking,scharr,hybrid,wse,two_sided,spacing,none,normalized,l1,adam,cosine,residual_add,single,strategy=aniso_flanking|tensor=scharr|density=hybrid|sampling=wse|color=two_sided|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=single,23.9218,0.77882,0.92789,,576,4.545926570892334,0.20364046096801758,4.749727487564087
000000554838,512,0,aniso_flanking,central,hybrid,wse,bilinear,spacing,none,normalized,l1,adamw,none,none,single,strategy=aniso_flanking|tensor=central|density=hybrid|sampling=wse|color=bilinear|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=none|pyramid=single,26.2574,0.83567,0.95867,,512,4.755250692367554,0.1570882797241211,4.912435054779053
000000554838,512,0,aniso_flanking,scharr,variance,wse,bilinear,spacing,none,additive,charbonnier,adamw,none,prune_residual_add,pyramid,strategy=aniso_flanking|tensor=scharr|density=variance|sampling=wse|color=bilinear|scale=spacing|renderer=additive|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=pyramid,-3.7061,0.37219,0.48694,,576,0.0,4.209490776062012,4.209490776062012
000000554838,512,0,iso_blue_noise,scharr,variance,wse,two_sided,spacing,constant,additive,l1,adam,none,residual_add,single,strategy=iso_blue_noise|tensor=scharr|density=variance|sampling=wse|color=two_sided|scale=spacing|renderer=additive|opacity=constant|loss=l1|optimizer=adam|lr_schedule=none|refine=residual_add|pyramid=single,4.4407,0.54006,0.68585,,576,2.368910074234009,0.18319368362426758,2.552238941192627
000000554838,512,0,iso_blue_noise,central,variance,wse,bilinear,uniform,none,additive,charbonnier,adam,none,none,single,strategy=iso_blue_noise|tensor=central|density=variance|sampling=wse|color=bilinear|scale=uniform|renderer=additive|opacity=none|loss=charbonnier|optimizer=adam|lr_schedule=none|refine=none|pyramid=single,4.6729,0.26574,0.34397,,512,2.378756523132324,0.1422560214996338,2.521116256713867
000000554838,512,0,aniso_flanking,scharr,hybrid,wse,bilinear,uniform,constant,normalized,l1,adamw,none,prune_residual_add,single,strategy=aniso_flanking|tensor=scharr|density=hybrid|sampling=wse|color=bilinear|scale=uniform|renderer=normalized|opacity=constant|loss=l1|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=single,21.242,0.64906,0.86283,,576,4.555940389633179,0.3237173557281494,4.879785060882568
000000554838,512,0,iso_blue_noise,central,hybrid,jittered_grid,two_sided,uniform,constant,additive,l1,adamw,none,prune_residual_add,pyramid,strategy=iso_blue_noise|tensor=central|density=hybrid|sampling=jittered_grid|color=two_sided|scale=uniform|renderer=additive|opacity=constant|loss=l1|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=pyramid,-10.3427,0.05714,0.07488,,576,0.0,0.18958520889282227,0.18958520889282227
000000554838,512,0,aniso_onedge,central,variance,density_random,bilinear,spacing,none,additive,l1,adam,none,none,single,strategy=aniso_onedge|tensor=central|density=variance|sampling=density_random|color=bilinear|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adam|lr_schedule=none|refine=none|pyramid=single,14.4464,0.4293,0.64734,,512,0.002775430679321289,0.14597487449645996,0.14884471893310547
000000554838,512,0,iso_blue_noise,scharr,structure,jittered_grid,two_sided,spacing,none,normalized,charbonnier,adamw,none,none,single,strategy=iso_blue_noise|tensor=scharr|density=structure|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=normalized|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=none|refine=none|pyramid=single,20.8651,0.63065,0.85484,,512,0.0020575523376464844,0.15217113494873047,0.15430855751037598
000000554838,512,0,aniso_onedge,central,hybrid,wse,local_mean,uniform,none,additive,charbonnier,adamw,none,residual_add,single,strategy=aniso_onedge|tensor=central|density=hybrid|sampling=wse|color=local_mean|scale=uniform|renderer=additive|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=none|refine=residual_add|pyramid=single,-3.2284,0.23703,0.32547,,576,4.6922993659973145,0.24940824508666992,4.941848516464233
000000554838,512,0,iso_blue_noise,scharr,structure,density_random,bilinear,uniform,none,normalized,charbonnier,adamw,cosine,residual_add,pyramid,strategy=iso_blue_noise|tensor=scharr|density=structure|sampling=density_random|color=bilinear|scale=uniform|renderer=normalized|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=cosine|refine=residual_add|pyramid=pyramid,16.8753,0.48889,0.60778,,576,0.0,0.1978137493133545,0.1978137493133545
000000554838,512,0,iso_blue_noise,central,variance,jittered_grid,two_sided,spacing,constant,normalized,l1,adamw,cosine,none,single,strategy=iso_blue_noise|tensor=central|density=variance|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=normalized|opacity=constant|loss=l1|optimizer=adamw|lr_schedule=cosine|refine=none|pyramid=single,20.3008,0.59409,0.8247,,512,0.0025076866149902344,0.17075228691101074,0.17337346076965332
000000554838,512,0,iso_blue_noise,scharr,variance,wse,two_sided,spacing,none,additive,l1,adam,none,prune_residual_add,pyramid,strategy=iso_blue_noise|tensor=scharr|density=variance|sampling=wse|color=two_sided|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adam|lr_schedule=none|refine=prune_residual_add|pyramid=pyramid,-2.1641,0.34193,0.44595,,576,0.0,2.255136489868164,2.255136489868164
000000554838,512,0,aniso_flanking,scharr,hybrid,jittered_grid,local_mean,spacing,constant,additive,l1,adam,cosine,none,single,strategy=aniso_flanking|tensor=scharr|density=hybrid|sampling=jittered_grid|color=local_mean|scale=spacing|renderer=additive|opacity=constant|loss=l1|optimizer=adam|lr_schedule=cosine|refine=none|pyramid=single,0.8476,0.20895,0.30539,,512,0.004748821258544922,0.174088716506958,0.17898845672607422
000000554838,512,0,aniso_onedge,central,structure,jittered_grid,bilinear,spacing,none,normalized,l1,adamw,none,prune_residual_add,single,strategy=aniso_onedge|tensor=central|density=structure|sampling=jittered_grid|color=bilinear|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=single,22.2828,0.71088,0.90217,,576,0.0025665760040283203,0.19202113151550293,0.19472455978393555
000000554838,512,0,iso_blue_noise,central,hybrid,wse,bilinear,spacing,none,additive,charbonnier,adam,cosine,residual_add,single,strategy=iso_blue_noise|tensor=central|density=hybrid|sampling=wse|color=bilinear|scale=spacing|renderer=additive|opacity=none|loss=charbonnier|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=single,-3.9366,0.45395,0.57738,,576,2.4021573066711426,0.16788887977600098,2.5702760219573975
000000554838,512,0,iso_blue_noise,scharr,hybrid,density_random,local_mean,spacing,none,additive,l1,adam,cosine,prune_residual_add,pyramid,strategy=iso_blue_noise|tensor=scharr|density=hybrid|sampling=density_random|color=local_mean|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adam|lr_schedule=cosine|refine=prune_residual_add|pyramid=pyramid,-5.6649,0.19275,0.24894,,576,0.0,0.1732175350189209,0.1732175350189209
000000554838,512,0,aniso_onedge,central,structure,density_random,two_sided,spacing,constant,additive,charbonnier,adam,cosine,prune_residual_add,pyramid,strategy=aniso_onedge|tensor=central|density=structure|sampling=density_random|color=two_sided|scale=spacing|renderer=additive|opacity=constant|loss=charbonnier|optimizer=adam|lr_schedule=cosine|refine=prune_residual_add|pyramid=pyramid,-3.6166,0.2182,0.29171,,576,0.0,0.23646855354309082,0.23646855354309082
000000554838,512,0,iso_blue_noise,central,structure,wse,bilinear,spacing,none,additive,l1,adam,cosine,none,single,strategy=iso_blue_noise|tensor=central|density=structure|sampling=wse|color=bilinear|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adam|lr_schedule=cosine|refine=none|pyramid=single,15.4568,0.40446,0.63534,,512,2.3467559814453125,0.1459190845489502,2.4928014278411865
000000554838,512,0,iso_blue_noise,central,hybrid,wse,local_mean,uniform,none,normalized,l1,adamw,none,prune_residual_add,pyramid,strategy=iso_blue_noise|tensor=central|density=hybrid|sampling=wse|color=local_mean|scale=uniform|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=pyramid,17.1566,0.49889,0.64851,,576,0.0,2.3878626823425293,2.3878626823425293
000000554838,512,0,iso_blue_noise,scharr,structure,jittered_grid,two_sided,spacing,none,normalized,l1,adamw,none,residual_add,single,strategy=iso_blue_noise|tensor=scharr|density=structure|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=residual_add|pyramid=single,20.9977,0.627,0.85487,,576,0.0020089149475097656,0.1753988265991211,0.17751479148864746
000000554838,512,0,aniso_flanking,scharr,variance,jittered_grid,two_sided,spacing,constant,normalized,charbonnier,adamw,none,residual_add,single,strategy=aniso_flanking|tensor=scharr|density=variance|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=normalized|opacity=constant|loss=charbonnier|optimizer=adamw|lr_schedule=none|refine=residual_add|pyramid=single,22.1206,0.70037,0.89971,,576,0.0030722618103027344,0.19960689544677734,0.20282554626464844
000000554838,512,0,aniso_flanking,scharr,structure,density_random,local_mean,uniform,none,additive,l1,adam,cosine,prune_residual_add,single,strategy=aniso_flanking|tensor=scharr|density=structure|sampling=density_random|color=local_mean|scale=uniform|renderer=additive|opacity=none|loss=l1|optimizer=adam|lr_schedule=cosine|refine=prune_residual_add|pyramid=single,-6.8354,0.14231,0.19765,,576,0.0031785964965820312,0.25997138023376465,0.2633659839630127
000000554838,512,0,iso_blue_noise,scharr,structure,wse,local_mean,spacing,none,normalized,charbonnier,adam,none,none,pyramid,strategy=iso_blue_noise|tensor=scharr|density=structure|sampling=wse|color=local_mean|scale=spacing|renderer=normalized|opacity=none|loss=charbonnier|optimizer=adam|lr_schedule=none|refine=none|pyramid=pyramid,21.6925,0.66477,0.8806,,512,0.0,2.1683342456817627,2.1683342456817627
000000554838,512,0,iso_blue_noise,scharr,hybrid,jittered_grid,two_sided,spacing,none,additive,l1,adamw,none,none,pyramid,strategy=iso_blue_noise|tensor=scharr|density=hybrid|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=none|pyramid=pyramid,-3.6902,0.10497,0.15855,,512,0.0,0.14686036109924316,0.14686036109924316
000000554838,512,0,aniso_flanking,central,hybrid,jittered_grid,two_sided,uniform,none,normalized,l1,adam,none,prune_residual_add,single,strategy=aniso_flanking|tensor=central|density=hybrid|sampling=jittered_grid|color=two_sided|scale=uniform|renderer=normalized|opacity=none|loss=l1|optimizer=adam|lr_schedule=none|refine=prune_residual_add|pyramid=single,20.9948,0.63907,0.85347,,576,0.002747058868408203,0.30377840995788574,0.3066391944885254
000000554838,512,0,iso_blue_noise,central,variance,jittered_grid,local_mean,uniform,constant,normalized,l1,adam,cosine,residual_add,single,strategy=iso_blue_noise|tensor=central|density=variance|sampling=jittered_grid|color=local_mean|scale=uniform|renderer=normalized|opacity=constant|loss=l1|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=single,19.711,0.55739,0.78648,,576,0.003058910369873047,0.1849672794342041,0.18815922737121582
000000554838,512,0,aniso_onedge,central,structure,wse,bilinear,spacing,constant,normalized,charbonnier,adamw,none,residual_add,single,strategy=aniso_onedge|tensor=central|density=structure|sampling=wse|color=bilinear|scale=spacing|renderer=normalized|opacity=constant|loss=charbonnier|optimizer=adamw|lr_schedule=none|refine=residual_add|pyramid=single,25.7913,0.82454,0.95404,,576,4.578607797622681,0.18814373016357422,4.766854286193848
000000554838,512,0,iso_blue_noise,scharr,variance,jittered_grid,two_sided,spacing,constant,additive,charbonnier,adam,none,residual_add,single,strategy=iso_blue_noise|tensor=scharr|density=variance|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=additive|opacity=constant|loss=charbonnier|optimizer=adam|lr_schedule=none|refine=residual_add|pyramid=single,0.1579,0.4482,0.60499,,576,0.0026361942291259766,0.18423914909362793,0.18700313568115234
000000554838,512,0,aniso_flanking,central,variance,wse,bilinear,uniform,none,normalized,l1,adam,cosine,residual_add,single,strategy=aniso_flanking|tensor=central|density=variance|sampling=wse|color=bilinear|scale=uniform|renderer=normalized|opacity=none|loss=l1|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=single,20.7892,0.62682,0.84232,,576,4.4697816371917725,0.332197904586792,4.802140235900879
000000554838,512,0,iso_blue_noise,central,variance,jittered_grid,bilinear,uniform,none,normalized,l1,adam,none,residual_add,pyramid,strategy=iso_blue_noise|tensor=central|density=variance|sampling=jittered_grid|color=bilinear|scale=uniform|renderer=normalized|opacity=none|loss=l1|optimizer=adam|lr_schedule=none|refine=residual_add|pyramid=pyramid,18.4145,0.5136,0.71025,,576,0.0,0.17598342895507812,0.17598342895507812
000000554838,512,0,iso_blue_noise,central,structure,jittered_grid,two_sided,spacing,none,normalized,l1,adamw,none,prune_residual_add,single,strategy=iso_blue_noise|tensor=central|density=structure|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=single,20.995,0.62691,0.85474,,576,0.002385854721069336,0.1642758846282959,0.16674375534057617
000000554838,512,0,iso_blue_noise,scharr,structure,wse,bilinear,spacing,none,additive,l1,adamw,none,residual_add,single,strategy=iso_blue_noise|tensor=scharr|density=structure|sampling=wse|color=bilinear|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=residual_add|pyramid=single,-3.4924,0.50295,0.56844,,576,2.1890337467193604,0.18230962753295898,2.3714632987976074
000000554838,512,0,aniso_flanking,central,hybrid,density_random,bilinear,uniform,constant,normalized,charbonnier,adamw,cosine,residual_add,single,strategy=aniso_flanking|tensor=central|density=hybrid|sampling=density_random|color=bilinear|scale=uniform|renderer=normalized|opacity=constant|loss=charbonnier|optimizer=adamw|lr_schedule=cosine|refine=residual_add|pyramid=single,20.5916,0.62636,0.83745,,576,0.0033931732177734375,0.3429551124572754,0.34651803970336914
000000554838,512,0,aniso_flanking,scharr,hybrid,density_random,local_mean,spacing,constant,additive,charbonnier,adam,cosine,residual_add,single,strategy=aniso_flanking|tensor=scharr|density=hybrid|sampling=density_random|color=local_mean|scale=spacing|renderer=additive|opacity=constant|loss=charbonnier|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=single,2.1983,0.40802,0.52299,,576,0.0037741661071777344,0.18915820121765137,0.19305419921875
000000554838,512,0,iso_blue_noise,scharr,hybrid,wse,local_mean,uniform,constant,additive,l1,adam,none,residual_add,single,strategy=iso_blue_noise|tensor=scharr|density=hybrid|sampling=wse|color=local_mean|scale=uniform|renderer=additive|opacity=constant|loss=l1|optimizer=adam|lr_schedule=none|refine=residual_add|pyramid=single,5.0295,0.32113,0.42131,,576,2.2713751792907715,0.16789841651916504,2.4393839836120605
000000554838,512,0,aniso_onedge,central,variance,density_random,local_mean,spacing,none,additive,l1,adam,none,residual_add,pyramid,strategy=aniso_onedge|tensor=central|density=variance|sampling=density_random|color=local_mean|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adam|lr_schedule=none|refine=residual_add|pyramid=pyramid,-5.039,0.27007,0.37083,,576,0.0,0.20280027389526367,0.20280027389526367
000000554838,512,0,iso_blue_noise,scharr,variance,wse,two_sided,spacing,none,additive,l1,adamw,none,none,single,strategy=iso_blue_noise|tensor=scharr|density=variance|sampling=wse|color=two_sided|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=none|pyramid=single,17.0182,0.51063,0.72905,,512,2.3717546463012695,0.17917203903198242,2.551058530807495
000000554838,512,0,aniso_onedge,central,variance,density_random,bilinear,spacing,none,normalized,l1,adamw,none,none,single,strategy=aniso_onedge|tensor=central|density=variance|sampling=density_random|color=bilinear|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=none|pyramid=single,25.5419,0.8173,0.9514,,512,0.003200054168701172,0.17684149742126465,0.18018770217895508
000000554838,512,0,aniso_flanking,central,variance,density_random,local_mean,spacing,none,additive,charbonnier,adamw,cosine,residual_add,pyramid,strategy=aniso_flanking|tensor=central|density=variance|sampling=density_random|color=local_mean|scale=spacing|renderer=additive|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=cosine|refine=residual_add|pyramid=pyramid,-8.125,0.19869,0.25074,,576,0.0,0.20454668998718262,0.20454668998718262
000000554838,512,0,iso_blue_noise,central,variance,jittered_grid,local_mean,spacing,constant,normalized,charbonnier,adamw,cosine,none,single,strategy=iso_blue_noise|tensor=central|density=variance|sampling=jittered_grid|color=local_mean|scale=spacing|renderer=normalized|opacity=constant|loss=charbonnier|optimizer=adamw|lr_schedule=cosine|refine=none|pyramid=single,20.2788,0.59316,0.82446,,512,0.0036172866821289062,0.16298508644104004,0.1667635440826416
000000554838,512,0,aniso_onedge,scharr,structure,wse,two_sided,spacing,none,normalized,l1,adam,cosine,residual_add,pyramid,strategy=aniso_onedge|tensor=scharr|density=structure|sampling=wse|color=two_sided|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=pyramid,22.2373,0.71507,0.89246,,576,0.0,4.3655924797058105,4.3655924797058105
000000554838,512,0,aniso_flanking,central,variance,wse,two_sided,spacing,none,additive,l1,adamw,none,none,single,strategy=aniso_flanking|tensor=central|density=variance|sampling=wse|color=two_sided|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=none|pyramid=single,17.9881,0.53308,0.76616,,512,4.5315024852752686,0.14405083656311035,4.67566704750061
000000554838,512,0,aniso_flanking,central,variance,jittered_grid,two_sided,spacing,none,additive,l1,adamw,none,prune_residual_add,pyramid,strategy=aniso_flanking|tensor=central|density=variance|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=pyramid,-7.7917,0.10275,0.1547,,576,0.0,0.25041842460632324,0.25041842460632324
000000554838,512,0,iso_blue_noise,scharr,hybrid,density_random,bilinear,spacing,none,normalized,l1,adamw,none,prune_residual_add,pyramid,strategy=iso_blue_noise|tensor=scharr|density=hybrid|sampling=density_random|color=bilinear|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=pyramid,20.9815,0.62979,0.85485,,576,0.0,0.16657733917236328,0.16657733917236328
000000554838,512,0,aniso_onedge,scharr,variance,wse,two_sided,spacing,constant,normalized,l1,adam,none,residual_add,single,strategy=aniso_onedge|tensor=scharr|density=variance|sampling=wse|color=two_sided|scale=spacing|renderer=normalized|opacity=constant|loss=l1|optimizer=adam|lr_schedule=none|refine=residual_add|pyramid=single,25.8579,0.82844,0.95566,,576,4.492998361587524,0.18611741065979004,4.679266691207886
000000554838,512,0,iso_blue_noise,central,hybrid,density_random,local_mean,spacing,constant,normalized,charbonnier,adam,none,prune_residual_add,single,strategy=iso_blue_noise|tensor=central|density=hybrid|sampling=density_random|color=local_mean|scale=spacing|renderer=normalized|opacity=constant|loss=charbonnier|optimizer=adam|lr_schedule=none|refine=prune_residual_add|pyramid=single,22.8605,0.7215,0.90788,,576,0.004472494125366211,0.189744234085083,0.19434809684753418
000000554838,512,0,aniso_onedge,scharr,variance,density_random,two_sided,spacing,constant,additive,l1,adam,cosine,residual_add,single,strategy=aniso_onedge|tensor=scharr|density=variance|sampling=density_random|color=two_sided|scale=spacing|renderer=additive|opacity=constant|loss=l1|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=single,2.7448,0.40677,0.55366,,576,0.0034456253051757812,0.19329071044921875,0.19686317443847656
000000554838,512,0,iso_blue_noise,central,hybrid,density_random,bilinear,spacing,constant,additive,l1,adamw,cosine,prune_residual_add,pyramid,strategy=iso_blue_noise|tensor=central|density=hybrid|sampling=density_random|color=bilinear|scale=spacing|renderer=additive|opacity=constant|loss=l1|optimizer=adamw|lr_schedule=cosine|refine=prune_residual_add|pyramid=pyramid,-0.2609,0.19334,0.26855,,576,0.0,0.18799686431884766,0.18799686431884766
